og_coord,closest_coord,dist
"(2637.0, 2130.0)","(2637.0, 2130.0)",0.0
"(1306.0, 2133.0)","(1306.0, 2133.0)",0.0
"(2619.0, 2153.0)","(2619.0, 2153.0)",0.0
"(1598.0, 2153.0)","(1598.0, 2153.0)",0.0
"(2834.0, 2161.0)","(2834.0, 2161.0)",0.0
"(2385.0, 2164.0)","(2385.0, 2164.0)",0.0
"(2774.0, 2164.0)","(2774.0, 2164.0)",0.0
"(3332.0, 2166.0)","(3332.0, 2166.0)",0.0
"(2590.0, 2166.0)","(2590.0, 2166.0)",0.0
"(1546.0, 2120.0)","(1546.0, 2120.0)",0.0
"(2416.0, 2168.0)","(2416.0, 2168.0)",0.0
"(2965.0, 1939.0)","(2965.0, 1939.0)",0.0
"(2519.0, 1933.0)","(2519.0, 1933.0)",0.0
"(2286.0, 1842.0)","(2286.0, 1842.0)",0.0
"(3400.0, 1843.0)","(3400.0, 1843.0)",0.0
"(2256.0, 1846.0)","(2256.0, 1846.0)",0.0
"(2230.0, 1851.0)","(2230.0, 1851.0)",0.0
"(3222.0, 1851.0)","(3222.0, 1851.0)",0.0
"(2758.0, 1855.0)","(2758.0, 1855.0)",0.0
"(3367.0, 1859.0)","(3367.0, 1859.0)",0.0
"(3480.0, 1863.0)","(3480.0, 1863.0)",0.0
"(2251.0, 1873.0)","(2251.0, 1873.0)",0.0
"(2231.0, 1881.0)","(2231.0, 1881.0)",0.0
"(1028.0, 1938.0)","(1028.0, 1938.0)",0.0
"(3191.0, 1887.0)","(3191.0, 1887.0)",0.0
"(2664.0, 1892.0)","(2664.0, 1892.0)",0.0
"(3482.0, 1895.0)","(3482.0, 1895.0)",0.0
"(2916.0, 1898.0)","(2916.0, 1898.0)",0.0
"(2738.0, 1919.0)","(2738.0, 1919.0)",0.0
"(981.0, 1922.0)","(981.0, 1922.0)",0.0
"(2964.0, 1924.0)","(2964.0, 1924.0)",0.0
"(2944.0, 1925.0)","(2944.0, 1925.0)",0.0
"(2591.0, 1926.0)","(2591.0, 1926.0)",0.0
"(2656.0, 1926.0)","(2656.0, 1926.0)",0.0
"(2557.0, 1932.0)","(2557.0, 1932.0)",0.0
"(2696.0, 1890.0)","(2696.0, 1890.0)",0.0
"(1814.0, 2182.0)","(1814.0, 2182.0)",0.0
"(2617.0, 2183.0)","(2617.0, 2183.0)",0.0
"(3385.0, 2184.0)","(3385.0, 2184.0)",0.0
"(3514.0, 2437.0)","(3514.0, 2437.0)",0.0
"(1209.0, 2444.0)","(1209.0, 2444.0)",0.0
"(1995.0, 2442.0)","(1995.0, 2442.0)",0.0
"(2016.0, 2444.0)","(2016.0, 2444.0)",0.0
"(1778.0, 2448.0)","(1778.0, 2448.0)",0.0
"(1870.0, 2462.0)","(1870.0, 2462.0)",0.0
"(3098.0, 2477.0)","(3098.0, 2477.0)",0.0
"(3450.0, 2494.0)","(3450.0, 2494.0)",0.0
