og_coord,closest_coord,dist
"(4805.957, 2832.87)","(4836.529, 2819.046)",33.552
"(2355.708, 2873.5)","(2323.421, 2882.645)",33.557
"(3404.91, 1215.892)","(3438.857, 1216.092)",33.948
"(2801.276, 1280.103)","(2811.867, 1312.44)",34.027
"(3865.949, 1159.101)","(3840.5, 1181.714)",34.044
"(751.8, 3064.64)","(744.929, 3098.0)",34.06
"(4222.388, 1386.141)","(4205.327, 1356.564)",34.145
"(4205.327, 1356.564)","(4222.388, 1386.141)",34.145
"(2137.633, 3457.469)","(2127.574, 3424.82)",34.163
"(3154.932, 3103.475)","(3147.087, 3137.022)",34.452
"(3147.087, 3137.022)","(3154.932, 3103.475)",34.452
"(1930.875, 3022.5)","(1956.071, 2998.843)",34.561
"(3738.825, 2884.439)","(3766.167, 2862.5)",35.056
"(3766.167, 2862.5)","(3738.825, 2884.439)",35.056
"(2133.117, 3200.733)","(2133.0, 3236.0)",35.267
"(1957.0, 3100.5)","(1926.505, 3082.758)",35.281
"(1926.505, 3082.758)","(1957.0, 3100.5)",35.281
"(4281.681, 1943.585)","(4252.0, 1924.448)",35.316
"(2470.921, 1005.053)","(2483.032, 971.823)",35.368
"(3410.18, 2253.623)","(3390.855, 2223.855)",35.491
"(3957.899, 1084.058)","(3930.031, 1106.125)",35.547
"(2289.571, 4223.508)","(2286.044, 4187.824)",35.858
"(2286.044, 4187.824)","(2289.571, 4223.508)",35.858
"(2049.229, 3073.125)","(2073.885, 3047.082)",35.863
"(2073.885, 3047.082)","(2049.229, 3073.125)",35.863
"(3795.217, 2841.435)","(3766.167, 2862.5)",35.884
"(2869.61, 2291.854)","(2835.341, 2279.413)",36.457
"(3080.5, 1176.0)","(3114.641, 1162.385)",36.756
"(3114.641, 1162.385)","(3080.5, 1176.0)",36.756
"(3075.372, 2455.756)","(3051.233, 2483.674)",36.907
"(3271.628, 1077.919)","(3255.829, 1044.386)",37.068
"(3210.253, 1805.821)","(3205.58, 1842.705)",37.179
"(4762.682, 2859.741)","(4761.083, 2822.229)",37.546
"(4761.083, 2822.229)","(4762.682, 2859.741)",37.546
"(4162.828, 2614.362)","(4125.184, 2615.816)",37.672
"(3991.371, 2588.014)","(3993.286, 2549.875)",38.187
"(4583.172, 2977.903)","(4588.98, 2940.152)",38.195
"(4588.98, 2940.152)","(4583.172, 2977.903)",38.195
"(2936.097, 3148.708)","(2965.672, 3173.149)",38.367
"(2637.939, 2719.909)","(2606.066, 2698.541)",38.373
"(2884.116, 1336.884)","(2911.814, 1363.627)",38.502
"(2129.5, 3162.36)","(2133.117, 3200.733)",38.543
"(4177.043, 1646.551)","(4195.892, 1680.2)",38.569
"(1360.714, 2991.714)","(1329.13, 3014.663)",39.041
"(1329.13, 3014.663)","(1360.714, 2991.714)",39.041
"(3231.87, 1882.296)","(3201.0, 1906.337)",39.127
"(2264.929, 3045.81)","(2232.067, 3024.133)",39.368
"(4312.371, 1901.886)","(4290.615, 1868.872)",39.538
"(4290.615, 1868.872)","(4312.371, 1901.886)",39.538
"(2904.24, 1182.46)","(2876.132, 1154.171)",39.879
"(3307.5, 1418.125)","(3282.125, 1449.266)",40.17
"(2738.108, 864.865)","(2775.983, 879.915)",40.756
"(2910.337, 1131.611)","(2876.132, 1154.171)",40.975
"(302.614, 2926.265)","(342.562, 2915.781)",41.301
"(3453.586, 2241.471)","(3437.862, 2202.708)",41.831
"(3485.812, 1281.188)","(3511.412, 1248.062)",41.865
"(3448.054, 1463.149)","(3419.0, 1433.0)",41.87
"(1792.627, 3491.549)","(1781.853, 3450.541)",42.4
"(3189.793, 1138.011)","(3186.065, 1095.407)",42.767
"(2622.203, 3649.542)","(2633.434, 3690.961)",42.915
"(2633.434, 3690.961)","(2622.203, 3649.542)",42.915
"(261.138, 2912.609)","(302.614, 2926.265)",43.666
"(3092.0, 2414.382)","(3075.372, 2455.756)",44.59
"(1972.734, 755.875)","(1928.465, 749.93)",44.666
"(1928.465, 749.93)","(1972.734, 755.875)",44.666
"(4081.258, 2650.032)","(4123.6, 2635.6)",44.734
"(4180.633, 1402.367)","(4222.388, 1386.141)",44.797
"(3891.646, 2596.683)","(3850.8, 2577.738)",45.026
"(2219.807, 3149.947)","(2191.941, 3186.029)",45.59
"(2817.57, 980.0)","(2774.362, 995.768)",45.995
"(3912.012, 1213.494)","(3867.76, 1200.667)",46.074
"(2165.742, 3623.935)","(2119.0, 3624.667)",46.748
"(2119.0, 3624.667)","(2165.742, 3623.935)",46.748
"(3205.48, 1553.26)","(3169.442, 1583.844)",47.266
"(3169.442, 1583.844)","(3205.48, 1553.26)",47.266
"(2956.914, 1117.815)","(2910.337, 1131.611)",48.577
"(3252.3, 1781.017)","(3210.253, 1805.821)",48.818
"(3920.225, 1154.135)","(3930.031, 1106.125)",49.001
"(1425.074, 3250.706)","(1407.09, 3205.04)",49.08
"(4239.544, 1990.544)","(4230.38, 1942.1)",49.303
"(4172.0, 2098.0)","(4121.854, 2099.146)",50.159
"(2069.431, 3495.471)","(2080.233, 3446.233)",50.409
